1935 10    1.73  18.49  17.10   5.70   8.24   0.99  16.61   5.48   9.23  13.47   4.20   3.82  10.07   5.40   8.86  11.81  11.91  22.65  10.68   3.99   4.66   0.87  11.48   2.13   1.52  10.44  15.25  10.94  15.15  19.04   8.05
1935 11    3.76   3.80  11.59   3.61   4.19   2.60   1.50   1.30  10.09   2.64   8.85   4.11   3.83   6.19   7.57   1.93  28.58   3.27   1.79   1.37   0.78   2.37   0.88   1.35   8.79  10.02  11.63   4.58  11.12  10.89 -99.99
1935 12    8.50   6.25   3.68   2.19   1.91   0.95   7.22   5.28   0.56   0.03   0.63   0.95   0.56  14.69   5.15   2.53   2.03   0.59   1.88   1.54   1.93   0.81   0.22   7.47  10.01  12.11   4.16   1.11   6.28   1.26   7.86
1936  1   11.90   2.55   0.75   4.57  13.33   8.31   1.80   4.85  28.88   3.77   2.37   3.41   0.42   0.15   0.43   0.72   7.71   1.73   1.08  16.76   3.49   3.93   2.54   1.74  16.72   4.87   3.53   1.52   1.42   2.56   2.85
1936  2    3.82   2.23   0.33   0.21   0.29   5.63   1.26   0.04   0.00   0.06   0.00   0.04   1.17   2.97   1.16   0.64   9.07  11.07   8.99   3.50   9.55   3.62   9.06   0.63   1.89   6.43   5.20   3.73   1.85 -99.99 -99.99
1936  3    1.70   1.59   1.74   9.44   8.07   1.03  13.04   8.25   3.90   0.30   0.03   0.34   0.00   0.83   1.17   1.14   0.85   0.31   1.55   1.30   3.04   2.27   1.44   0.09   0.33   2.13   2.76   2.53  12.86   5.04   2.61
1936  4    0.56   0.15   0.15   0.09   0.22   0.96   0.06   0.03   0.03   0.34   1.10   0.55   1.09   0.63   2.17   1.80   2.02   1.14   0.68   0.65   1.22   0.41   8.35  10.56   3.86   2.18   2.29   1.74   0.41   0.09 -99.99
1936  5    0.00   0.00   0.00   0.48   0.52   0.87   0.00   0.00   0.00   0.03   1.11   3.48   3.86   4.08   6.29  14.68   6.49   2.62   0.03   0.18   0.06   3.01   0.00   0.64   0.48   2.12   0.09   1.17   5.63   1.98   3.34
1936  6    3.49   2.83   0.37   0.00   1.39   0.12   1.07   0.20   4.00   0.04   2.97   1.50   1.43   5.48   4.13  10.15   1.74   0.00   0.49   0.04   0.00   1.47   0.33   0.00   0.00   0.00   1.21   0.47  14.22   4.71 -99.99
1936  7    8.29   2.44   0.71   2.57   1.54   4.23   8.69   4.04   1.34   1.83   8.59   8.36   3.99   1.67   5.93   0.58  13.38  11.65   6.61   4.70   5.13   2.01  15.77  16.33   8.64   1.21   0.22   1.66   2.58  15.54   1.58
1936  8   15.43   7.26   4.70   2.66   0.80   0.69   0.07   6.46   0.52   0.07  16.46   1.19   5.96   3.38   4.87   1.07   6.02   2.30   0.81   0.97   0.62   1.09   7.07   2.77   0.06   0.00   0.09   0.10   0.80   0.53   0.13
1936  9   14.55  12.79  11.14  13.95   4.96  19.25   5.14   0.00   3.52   0.58   6.38   8.62   2.45   2.29   0.21   0.00   0.65   0.09   0.00   0.00   0.67   0.27   0.23   8.67   1.03   5.12   1.09   0.09   0.21   0.29 -99.99
1936 10    0.30   0.00   0.00   0.13   0.00   0.00   0.00   0.06   0.19   1.33   0.34   2.75   9.03   1.46   4.83  23.10   9.07  13.27   2.71   2.68   2.47   5.38   5.79  30.69   9.31  22.15   5.97   3.83   7.65   1.11   2.43
1936 11    6.94   4.58   2.55   4.73   7.90   7.40  11.37   6.72   2.53   0.82   2.34   2.80   4.06  14.45   9.63   8.82   3.10   0.51   0.26   0.03   0.07   0.00   0.42   0.44   0.82   0.34   1.80   6.24   4.08   8.11 -99.99
1936 12    8.33   4.01  10.53  11.33   6.03   0.92   9.05   0.84   0.90   3.85   9.41   3.54  28.52   1.93  16.73  10.27   9.80  12.53  22.90  10.67  11.16   1.31   1.93   2.20   1.86   0.20   0.00   0.70   4.49  10.63  12.08
1937  1    9.48  10.58  12.82  15.92  14.84   9.55   1.65   2.06   9.93   0.87  10.07  24.79   3.40   0.03   8.53   5.01  19.35   3.60   1.66  13.41  10.32   7.81   4.71  15.02   5.54   1.53   1.91   1.50   1.42   6.54   4.88
1937  2    2.22  12.89   9.40   9.16   2.84   2.55   5.46  12.86   3.73   3.63   0.63   9.44   4.80   3.87   8.93   6.53   5.57  11.19   9.71   4.81   1.69   1.46   0.38   2.15   6.15   4.78   9.22   5.01 -99.99 -99.99 -99.99
1937  3    4.50   2.60   1.41   2.21   1.52   0.77   0.20   0.28   0.32   1.90   2.44   2.02   2.02   1.87   0.13  15.34   9.33   5.70   2.25   2.68   2.81   4.95   3.05   2.83   1.33   1.77   1.07   0.06   0.03   0.66   1.63
1937  4    0.22   1.37   3.65   1.02   1.03   2.93   7.02   5.10  12.50   1.79   0.35   0.13   0.58   1.17   6.87   2.59   1.07   0.85   8.10   3.18   3.31   0.99   0.50   0.09   0.03   1.69   1.06   0.07   0.03   0.03 -99.99
1937  5    0.00   0.00   0.96   5.83   1.35   2.18   2.00   0.13   0.17   0.17   0.00   0.00   0.67   0.18   0.05   0.16   0.36   1.07   2.50   7.85  25.89   4.00   0.97   4.73   1.66   5.36   2.92   0.30   0.16   1.92   2.12
1937  6    1.95   8.00  10.01  12.79   7.41  10.90   1.66   1.92   0.04   0.24   1.10   0.17   4.15   4.17   0.46   0.88   0.80   1.99   2.70   0.84   0.49   3.67   0.06   0.09   0.22   0.99   8.67   5.98   2.81   4.43 -99.99
1937  7    5.26  20.13   9.14   6.97  10.74   4.59   8.11   4.65   8.56   0.24   0.03   4.20   6.86   9.42   0.15   0.03   0.00   7.19   0.57  15.91   8.79   5.37   3.88   4.58   0.06   0.09   0.89   0.00   0.00   0.00   0.00
1937  8    0.00   0.06   0.00   3.50   0.31   9.39   1.40   0.92   4.04   0.03   0.06   6.41  20.04  17.26   1.02  12.49   0.51  11.56   0.45   0.32   0.00   1.23   0.62   0.91   0.46   0.00   0.00   5.03   6.12   5.28  19.11
1937  9    8.57   5.63   6.22  11.34   2.90   5.37  14.63   2.66   0.58   0.60   1.79   5.87   0.34   5.76   5.37   0.41   0.41   0.57   2.11   0.41   0.30   0.27   5.43   1.01   0.33   0.37   3.13   0.09   6.72  18.63 -99.99
1937 10   18.01   8.63   1.29   0.00   0.00   0.09   0.57   0.82   0.31   0.06   0.18   0.33   2.06   1.55   1.38   1.64   0.09   0.06   2.83   3.41  10.66   7.25   5.55   1.47  18.34  10.62   2.12   6.98   5.20   6.30   1.48
1937 11    1.68   0.58   3.65   1.66   0.06   1.01   1.43   0.80   1.40   0.93   1.30   1.43   1.54   0.97   0.88   0.48   0.03   2.06   3.96   3.24   5.07   0.72   0.60   1.72   1.17   0.28   0.09   2.81   4.25   3.87 -99.99
1937 12    2.80   1.84   2.34   6.19   5.14   2.19   6.21   4.44   2.30  14.53   3.84   2.29   7.09   5.41   2.98   1.91   0.31   0.96   0.27   1.58   7.99  13.25  12.97   6.40   0.51   0.39   1.57   0.15   0.37   0.10   0.13
1938  1    0.19   0.31   0.51   0.67   2.74   9.23   1.28   4.42  16.02   3.55   6.84  15.53   9.96  18.82   7.56   7.54   3.19  15.44   6.24  12.95   3.38   1.10   7.11  15.93   8.47   6.04  10.59  16.59   5.07  12.09  24.53
1938  2    9.42   6.91   8.58   7.52   2.74   1.40   1.75  11.43   7.91   3.63   2.88   0.94   0.32   0.11   0.13   1.16   0.13   0.06   0.05   0.04   0.19   0.29   0.00   3.07  19.64   6.60   8.67  12.09 -99.99 -99.99 -99.99
1938  3    3.51   0.70   3.13   0.34   1.97   1.63   0.31   6.54   4.34   1.76   0.03   0.00   0.00   7.04  17.32   3.97   9.79  11.74  12.79   6.76   0.18   4.59   8.37   7.44   4.28   3.34   1.14   6.84   4.53   4.03   2.85
1938  4    5.66   8.36   2.22   2.90   0.53   0.61   0.43   0.00   0.00   0.00   0.00   0.00   0.06   0.03   0.53   0.78   0.19   0.28   0.24   0.46   0.95   0.38   0.21   0.46   0.38   0.42   1.57   0.13   0.15   0.06 -99.99
1938  5    0.00   0.00   0.00   0.00   0.09   0.49   0.60   3.15   1.48   1.46   8.46   3.76  12.39   7.09  13.44   1.55   2.31   0.44   0.18   0.06   5.20   4.10   6.20   1.68  10.21  13.53   4.98  14.12   1.82   2.04   6.48
1938  6   10.90  10.26   2.54   5.63   7.48  20.01   3.06   5.41   1.83   2.60   1.89   0.27   0.16   0.74   0.09   0.03   0.03   5.39   3.75   4.12   0.77   0.03  18.32   8.94   2.84  26.77  18.93  14.54   4.78   3.17 -99.99
1938  7    2.25   0.84   4.94   3.11   5.42   3.48  25.83  13.55   2.81   5.73   3.91   0.22  10.05   0.76   0.24   0.52   1.18   3.99   2.43   0.71   0.00   0.67   0.41   2.27   5.56   4.83  14.54   6.07  25.07   8.16   0.69
1938  8    0.00   0.00   0.00   0.06   6.16   1.06   1.42   0.09   0.04   0.00   3.59   3.77   0.10   0.35   8.17   7.49   9.05  12.00   7.04   5.65   3.01   0.33   5.84   3.99   0.42   0.38   2.57   2.16   5.18   3.06   2.08
1938  9    1.28   5.73   4.18   0.60   6.32   9.96   0.32   0.03   0.12   2.03   1.38   2.02  19.61   1.53   5.72  25.14  16.13   2.34   4.82   6.87   4.41   1.75   9.91   1.85   0.09   0.00   0.22   3.80   2.75   6.16 -99.99
1938 10    0.52  23.42  34.04  13.63   6.85  15.88   9.71  13.66  12.70   7.57  10.61   9.48  11.61   2.51  10.10   9.97   1.82   5.40   1.64   2.14  12.56   3.98   0.55   7.00   4.37   8.44   2.01   0.67  10.62   4.24  15.23
1938 11   13.36   5.59  21.51   5.71   6.62   6.54  14.24  11.10   2.24   6.15   6.81  18.88   9.79   0.28   0.36   5.14   3.47  22.48  10.95   2.47   2.61   8.21  13.07  10.78   8.02   3.60  14.09  10.57  15.79  13.79 -99.99
1938 12    5.61   7.51   0.61  13.68   5.44  23.47  12.61   4.55   8.33   2.85   8.12   3.72   6.83   1.02   7.70   6.93   1.09   0.58   3.62   2.54   0.27   1.51   1.32   1.01   9.91   1.44   0.87   6.99   5.28   3.56   2.69
1939  1    6.09   3.97   0.19   0.16   0.16   9.30  13.63  13.29   3.76   0.31   1.95   8.25   3.53  21.89  12.31   8.65   2.05   2.58   6.19   2.01   1.47   7.91   2.12   6.69   3.39   4.58   2.41   0.36   0.19   0.63   0.00
1939  2    0.00   0.18   4.28   4.57   5.62  13.79   3.74  14.92  12.00   8.01  11.29   6.15   0.57   1.38   6.50   7.35   5.50   6.57   2.34  10.08  17.59   6.35   7.32   8.25   6.76   8.70  11.39   3.41 -99.99 -99.99 -99.99
1939  3    8.54   9.72   2.29   9.26   5.43   5.06  15.12   3.91   0.83   1.55   7.96   1.83   1.41   2.23   3.37   1.39   4.17   0.78   1.30   4.17   9.98   4.37   2.55   2.81   0.76   3.65   1.86   2.50   1.60   0.37   0.18
1939  4    0.71   0.56   0.27   0.78   1.35   0.75   2.71   1.88   0.24   0.00   1.13   3.48   8.18   6.15   7.63   8.67   1.29   0.14   0.44   1.77  11.68   2.29   4.22   4.94   1.45   3.34   0.87   0.50   0.09   0.03 -99.99
1939  5    0.33   0.00   1.65   3.75   5.19   0.95   3.63   2.39   0.55   0.03   0.33   0.18   3.99   5.61   3.20   0.00   0.18   0.31   0.43   1.69   7.74   0.41   1.40   0.59   0.03   2.84   0.09   0.00   0.00   0.00   0.00
1939  6    0.00   0.00   0.03   0.00   0.00   0.03   0.44   0.18   3.92   4.04   3.81   1.04   0.89  11.70   5.33   1.27   4.86   3.94   1.98   0.30   0.12   0.00   0.62   1.40   0.57   0.97  11.72   9.02   1.75   4.68 -99.99
1939  7    3.55   3.10   1.43   4.01  14.08  11.19   6.10   6.45   2.07   0.03   3.84  29.01  19.61  12.73   6.86   3.68   0.30   0.67   0.59   0.60   4.63   6.36   3.07   0.12   1.46   0.13   3.20  16.42   2.42   5.93   9.55
1939  8    6.13   5.46   1.89   0.00   1.63   1.51   3.06   2.79  15.33   5.41   2.95   0.94   0.81   1.95   0.26   0.03   0.00   0.03   8.84   0.38   1.28   0.03   0.00   0.00   1.36   4.68   2.48   0.32   0.03   0.15   1.30
1939  9    2.87  10.83  19.31   0.49   2.08   4.88  16.17   2.09  12.28  12.13   1.12   3.83   1.28   1.45   0.03   0.00   0.00   0.00   0.00   0.03   0.12   0.00   0.59   0.68   0.80   0.23   0.00   0.09   0.09   2.06 -99.99
1939 10    4.42   0.49   0.00   0.15   7.66   2.91   0.84   3.25  21.98  17.94   6.03   6.16   2.69   7.34   2.27   0.34   0.25   0.33   0.34   0.06   1.39   4.22   2.76   2.14   2.21   3.26   2.64   1.73   1.55   1.12   1.88
1939 11    1.18   2.38   5.29   3.94  12.71   7.38  14.42  15.82   4.42   4.09   8.04   4.21  11.65  23.01   5.60   2.66   4.28   3.28   1.08   1.21   4.80  12.03   2.93   6.43  20.02  10.50   6.41  11.81   6.83  22.04 -99.99
1939 12   20.35   5.63  12.99   6.67   2.09   0.30   5.31   4.14  16.17   3.07   0.57   0.28   5.60   4.08   1.08   0.17   0.03   0.79   0.96   0.22   0.37   0.60   1.18   0.56   3.22   1.50   1.28   1.67   2.24   0.19   0.07
