1931 11    0.00   3.00  24.83   3.69   0.60   5.86   5.63   3.89  11.58  11.02   6.56   0.89   1.02   8.03   0.32   0.07   1.38  13.31   1.81   1.54   2.13   0.97  11.09   1.12   1.78  14.26   7.09   0.27   1.21   0.09 -99.99
1931 12    0.01   5.48   6.51   1.85  10.98   2.54   1.75   0.87   0.85   0.13   0.06   0.03   0.04   0.43   1.02   0.17   0.00   0.05   0.21   0.41   0.01   0.04   3.08   0.78   0.79   0.28   1.02   3.80   2.44   0.52   2.80
1932  1    4.37   4.68   0.96   1.38  13.93  15.42   2.27   0.98   8.86   8.71   3.40  10.18   2.33   5.80   2.28   7.75   0.16   0.24   0.26   0.28   0.79   0.37   0.03   0.52   0.03   0.06   0.00   0.02   0.10   0.09   0.06
1932  2    0.40   0.04   0.14   0.11   0.13   0.00   0.03   0.47   1.57   1.54   1.03   0.56   0.80   0.28   0.03   0.00   0.00   0.00   0.14   0.00   0.05   0.00   1.02   0.29   0.65   0.17   0.04   0.00   0.00 -99.99 -99.99
1932  3    0.00   0.00   0.06   0.07   1.64   1.67   6.25   3.57   0.17   0.46   0.40   0.06   0.00   0.00   0.00   0.03   0.06   0.00   0.20   0.71   4.24   7.57   0.20   0.03   1.21   2.24  10.48   5.45  11.36   2.85   2.24
1932  4    4.84   2.73   4.55   2.09   1.58   6.05   2.89   3.02   5.96   4.82   2.01   0.24   4.26   2.99   1.37   4.22   0.37   0.20   2.08   3.18   4.26   1.75   1.02   0.12   1.10   5.32   6.09   2.00   4.09   2.77 -99.99
1932  5   13.79   4.92   1.43   0.48   1.23   0.55   1.04   2.51   4.63   1.50   4.71   7.41   2.03   1.60   8.97   2.68   0.77   2.73   2.84  10.05  20.31   3.19   5.65   0.41   1.86   4.32   7.82   6.62   5.03   1.04   1.37
1932  6    0.42   0.07   2.69   1.54   0.16   0.00   0.06   0.00   0.00   0.38   1.55   0.14   0.00   0.03   0.00   0.00   0.00   0.08   0.10   0.03   0.00   0.12   0.15   0.07   0.35   0.06   4.07   1.20   4.14  19.57 -99.99
1932  7    1.65   0.82   2.52   2.03   2.26   1.23   0.63   0.06   0.00   0.24  10.20   2.97  13.04   1.52   0.43   3.30   2.07   0.16   0.19   1.09   0.47   6.16   2.57  11.15   6.53   4.49   5.08   5.77   3.01   4.30   6.94
1932  8    3.50   1.13   0.21   0.84   0.21   0.06   0.03   0.08   0.00   0.00   2.27   1.13   1.75   2.18   0.04   0.03   0.09   0.03   0.37  11.75   9.76   1.14   0.09   0.02   0.06   0.23   0.04   2.80   7.59   2.69   0.54
1932  9    4.83  10.62   5.17   0.36   3.91   4.84   7.20   6.17   0.81   5.79   1.02   1.66   2.51   0.04   0.00   0.00   0.56   4.56   0.98   0.30   0.06  12.62   2.01   3.72   2.22   2.65   0.59   0.04   5.11   9.22 -99.99
1932 10    4.53   2.27   0.79   0.20   0.11   0.94  11.67   9.79   1.75   6.94   2.56   8.93   9.89   1.70   2.09   0.63   5.07   0.16   8.13  17.12  16.07   6.31  11.50   1.32  11.53   3.72   7.58   3.27  12.73   3.96   0.34
1932 11    1.81   1.81   0.71   5.39   0.00   0.00   0.14   0.49   0.22   0.17   0.50   0.42   0.64   1.27   1.67   0.22   0.10   2.79   0.20   3.49   1.79  12.24   2.86   3.76   2.58   1.84   2.44   0.15   4.43  11.19 -99.99
1932 12    2.79   7.45   1.75   0.24   0.33   0.16   0.21   0.11   0.47   0.63   0.68   0.14   3.39   0.83   1.55   2.82   1.66   0.58   0.67   1.32   2.79   1.61   3.28   0.20   0.19   0.07   0.94   0.66   5.65   3.86   6.32
1933  1    4.68  10.45   1.51   7.07   2.76   0.44   3.80   2.64   0.01   1.50   2.42   0.36   0.51   3.12  10.39   2.89   1.63   2.84   0.95   0.00   0.00   0.00   0.00   0.00   0.00   0.03   0.02   0.07   1.73   2.48   7.32
1933  2    9.66   0.16   6.66   2.61   1.74   5.83   4.83   0.80   3.58   4.11   0.16   0.03   0.00   0.17   0.13   0.20   1.48   2.14   1.17   1.79   1.57   0.92   4.30  13.27  16.14  15.63   1.84   1.55 -99.99 -99.99 -99.99
1933  3    3.46  10.97   6.83   1.57   6.52   1.94   0.56   2.34   0.03   0.02   0.02   0.00   0.24   0.15   2.54  14.97  10.66   3.58   7.92   0.58   0.00   0.00   0.02   0.00   0.02   0.00   0.00   0.00   0.31   1.72   2.50
1933  4    0.00   0.47   0.10   0.05   0.03   0.00   0.00   1.08   0.43   0.00   0.19   0.57   0.00   0.00   0.16   0.46   0.24   0.32   0.33   0.96   0.08   1.60   4.64   5.66   6.83   3.71   0.20   4.01   5.65   1.22 -99.99
1933  5    1.02   4.88   4.14   4.41   3.36   7.61   3.21   1.91   2.32   0.51   0.91   0.69   2.98   0.61   0.03   1.47   0.10   0.12   0.00   1.16   1.04   1.97   1.14   2.03   0.73   2.54   4.43   0.92   0.85   0.21   0.16
1933  6    0.81   3.35   0.03   0.00   0.00   0.00   0.06   0.54   0.24   1.88   1.79   2.83   1.30   0.15   2.08   3.96   5.16   7.74   2.36   6.56   2.83   3.84   2.81   5.43   1.54   1.52   0.06   0.03   0.00   0.00 -99.99
1933  7    0.00   0.00   0.00   0.00   0.00   0.33   3.40   8.50   8.71   4.18   3.89   3.46   7.14   3.27   5.15   3.33   0.35   0.14   1.35   0.06   0.00   0.07   0.00   0.48   0.15   0.00   1.75   4.08   2.50   2.78   0.48
1933  8    0.12   0.08   0.00   0.00   0.00   0.15   0.36   0.20   0.06   0.47   2.80   0.06   2.07   1.33   3.67   0.31   1.29   0.43   0.62   2.45   4.35   6.97   0.64   0.07   0.15   0.00   0.00   3.97   0.18   0.00   1.82
1933  9    0.23   0.04   0.01   0.00   0.00   0.00   0.00   0.08   0.00   0.00   0.08  10.14   1.76   0.03   0.00   0.30   2.31   1.30   4.90   3.25   3.59   2.78  11.00   8.08   5.63   3.84   2.25   0.17   0.23   2.23 -99.99
1933 10    0.33   0.14   0.01   0.00   0.03   2.17   9.90   0.91  11.38  23.52   2.62   0.56   3.43   3.60   3.24   1.96   0.10   0.49   2.09   0.32   0.91   7.96   2.80   1.89   1.46   4.30   5.03   7.37   3.22   1.57   1.93
1933 11    3.02   2.54   2.01   0.31   0.32   0.77   0.11   0.12   2.87   2.39   0.47   0.65   4.17   8.96   7.65   1.52   2.45   1.92   3.47   0.44   0.30   0.27   0.39   0.59   0.73   0.70   0.42   0.05   0.00   0.00 -99.99
1933 12    8.05   0.62   0.05   0.00   0.03   0.71   0.35   0.68   0.43   0.13   0.59   1.64   0.11   0.80   0.67   0.14   0.06   0.12   0.36   0.05   0.10   0.03   0.00   0.47   2.72   1.34   4.12   1.96   0.72   3.02   0.48
1934  1    2.48   1.93   2.01   3.96   0.26   1.70   3.33   0.07   0.48   2.65  14.05   1.33  12.48   5.50   3.02   7.00   5.02   5.33   0.13   0.05   0.19   0.56   0.42   0.00   4.96   1.95   0.25   0.03   0.02   1.87   0.72
1934  2    0.00   0.21   0.65   0.15   0.00   0.02   0.40   0.01   0.10   0.14   0.00   0.06   0.00   0.00   0.01   0.04   0.00   0.03   0.01   0.00   0.00   0.00   0.00   4.06   0.58   1.27   3.76   1.20 -99.99 -99.99 -99.99
1934  3    0.52   2.49   0.17   3.08   2.93   4.70   0.42   0.49   3.46   6.86   7.36   4.76   1.46   9.43   3.85   7.07   3.38   2.11   4.90   1.69   1.12   0.52   1.05   1.21   0.25   0.77   0.10   0.02   0.26   0.13   0.02
1934  4    0.05   0.02   1.18   3.61   0.73   1.39   0.37   0.69   2.44   5.58  11.71   2.36   3.00   0.37   0.15   0.12   1.72   7.57   1.99   2.32   1.43   0.26   8.26   3.26   4.34   5.44   4.53   4.72   0.03   0.00 -99.99
1934  5    0.09   0.41   0.47   3.03   3.33  10.87   0.34   3.94   0.03   0.00   0.05   0.24   0.20   0.64   6.73   2.04   1.74   1.96   0.98   1.56   0.31   0.19   0.50   0.29   0.35   0.00   0.00   0.00   0.00   0.38   0.14
1934  6    0.29   0.05   0.00   0.07   0.51   2.08   1.29   1.37   0.02   0.00   0.00   0.00   0.16   0.84   0.06   0.23   0.14   2.10   2.61   0.86   8.90   2.14   8.40   2.50   4.69   3.98   3.60   3.37   0.00   0.00 -99.99
1934  7    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.06   0.80   4.26   8.57   0.60   0.41   0.01   3.71   4.73   0.20   2.07   1.92   1.50   3.31   4.31   0.75   0.65   0.85   1.71   4.00   1.40   1.27
1934  8    9.10   4.28   0.71   0.56   9.36   4.36   1.97   1.06   1.47   5.50   4.35   4.10   1.56   0.04   0.69   0.08   0.20   0.60   0.49   1.33   1.74   5.11   0.71   0.06   0.00   0.00   0.40  15.65   3.84   1.65   1.28
1934  9    2.00  13.36   0.60   1.76   0.11   0.42   0.08   1.53   0.35   0.22   0.04   0.00   0.02   0.06   4.79   1.82   3.25   1.60   4.65   0.82   1.26   8.79   1.20   6.01   1.72   4.34   0.89   1.38   7.08   4.26 -99.99
1934 10    2.00   2.51   7.89   8.45   1.66   7.69   4.09   1.36   0.35   1.16   0.07   0.28   0.94   3.48   4.15   1.53   1.70   0.11   1.26   1.11   4.04   1.83   1.61   3.85   5.51   1.99   3.64   1.46   2.95   5.80   3.71
1934 11    2.10   2.45   1.24   1.55   2.04   1.43   1.61  12.39  18.48   7.54   0.83   0.72   1.70   6.44   2.82   0.95   0.56   0.00   0.09   0.32   0.20   0.12   0.63   0.09   0.18   0.47   0.37   0.35   0.17   0.00 -99.99
1934 12   14.08   9.89   4.77  15.01  10.31  13.86   9.37   4.87   6.05   0.92   6.28   2.25   4.60   8.87   7.02   2.97   7.17   6.13   3.31   0.40   1.37   3.67   2.56   0.71  15.08   2.62   7.07  13.39   2.14   6.71   2.91
1935  1    7.14   0.59   0.46   0.22   1.09   1.17   1.82   0.09   0.75   1.53   7.81   1.21   3.05   0.16   0.09   0.04   0.06   0.30   0.31   0.25   0.05   0.03   0.40   4.15   5.85   3.47   1.05   0.56   0.18   1.06   0.36
1935  2    1.51   0.75   5.59   1.53  11.71   0.80   0.17   0.01   0.09   0.79   1.40   3.12   3.04   0.85   9.91   6.39   0.26   1.03   1.82  10.86  10.07   3.17   0.98  14.59   5.64   3.52   7.55   2.55 -99.99 -99.99 -99.99
1935  3    4.93   0.95   2.82   0.76   1.92   0.42   0.03   0.19   0.07   0.75   0.36   0.00   0.00   0.13   0.04   2.32   0.15   0.00   0.00   0.03   0.72   1.74   5.43   1.17   0.41   0.04   0.05   0.03   1.34   0.04   0.05
1935  4    0.63   1.48   2.46   2.75   1.85   6.19   9.88   7.03  10.05   4.97   0.69   0.15   4.07   2.04  14.98   5.89   4.17   8.06   2.47   6.36   2.23   2.31   2.19   0.56   2.75   0.16   0.04   0.00   0.00   1.31 -99.99
1935  5    0.37   0.00   0.21   0.42   0.00   0.00   0.00   0.00   0.03   0.02   0.00   0.06   3.65   2.61   1.61   2.12   5.22   1.77   7.10   3.89   0.00   0.00   0.32   1.15   0.87   0.04   1.14   1.65   2.48   1.12   0.44
1935  6    1.86   2.39   3.46   4.91   3.88  11.99   4.61   1.03   6.36   1.26   3.84   7.00   1.07   4.84   3.83   4.54   7.21   2.45   6.33   3.06   0.07   0.00   0.20   0.34   9.78   0.64   0.26   0.00   0.35   2.48 -99.99
1935  7    5.83   0.09   1.11   0.43   0.32   0.00   0.00   0.00   0.10   0.06   1.25   0.14   0.14   0.75   0.24   1.02   2.27   4.44   4.79   2.84   0.41   0.20   0.03   0.00   0.00   0.22   1.24   0.09   0.00   0.00   0.00
1935  8    0.06   0.03   0.04   0.00   0.00   0.00   0.14   0.84   0.00   0.07   1.52   1.87   0.02   0.04   0.37   1.03   2.83   1.81   0.00   0.00   0.10   2.12  11.39   6.06   0.07  14.23   0.97   3.26   2.03  15.52   1.31
1935  9    7.06   1.63   5.51   4.66   5.12   0.12   0.00   0.42   0.48   0.11   0.72   0.98   3.25   3.87   7.37  13.01   4.31  11.61   2.16   0.64  13.15   5.24   2.27  21.40   0.34   6.23   6.22   3.48   9.19   4.91 -99.99
1935 10    3.89   9.26   9.83   8.85   5.24   1.63   4.88   7.48  24.52   3.17   1.57   0.19   1.07   0.40   1.87   2.17   0.86   4.67   3.46   1.23   3.40   0.77   8.06   1.41   0.12   2.15   4.94   3.71   3.14   8.53  12.28
1935 11    3.14   1.97   5.47   1.74   2.41   2.85  14.30   5.32   6.07   3.60   8.55   7.03   3.79  13.34   6.43  15.73  14.10   1.23   5.45   8.55   2.55   0.50   0.24   0.04   0.81   1.10   5.97   1.53   4.37  14.05 -99.99
1935 12    4.27   2.35   1.81   4.56   1.57   1.50   4.00   3.04   0.50   0.41   0.49   0.12   0.25   4.39   4.94   2.35   0.51   0.83   0.71   0.00   0.66   0.27   2.80   7.12   3.36   9.77  11.27   2.05   7.63   7.58   9.03
1936  1    5.03   2.05   0.44   1.96   6.18   5.57   5.20   7.38  13.52   2.92   2.05   0.32   0.44   0.12   1.27   4.09   3.51   1.34  10.82   4.09   1.01   2.99   0.62   4.68   4.98   3.47   7.22  13.35   5.77   3.12   7.65
1936  2    5.41   1.26   0.67   0.62   1.13   0.03   0.12   0.00   1.26   2.43   2.18   0.06   0.12   0.96   0.74   3.28  14.04   3.85   2.35   4.02   1.06  12.34   2.31   2.21   0.25   3.33   1.02   4.60   5.33 -99.99 -99.99
1936  3    2.24   0.91   0.49   3.57   1.99   0.40   2.34   6.56   3.61   0.02   0.02   0.00   0.04   0.03   0.21   0.16   0.03   0.55   1.09   1.49   0.66   2.90   3.41   0.37   4.22   6.77   1.27   5.40   4.67   0.57   5.65
1936  4    8.13   0.99   5.33   0.07   0.02   0.07   0.03   0.00   0.00   0.18   1.40   3.49   2.11   2.19   1.10   1.48   0.26   0.43   4.96   3.19   8.25   0.56   4.31   0.77   7.23   0.85   0.08   0.24   0.00   0.00 -99.99
1936  5    0.00   0.00   0.03   0.06   0.82   1.42   0.00   0.05   0.28   0.11   0.00   0.94   0.49   0.00   3.56   2.48   2.08   0.06   0.03   0.08   0.29   3.90   1.60   4.28   0.11   0.03   0.06   0.03   1.98   5.81   1.13
1936  6    5.02   9.42   7.03   2.50   0.04   1.29   0.37   0.00   0.61   0.17   1.29   8.14   5.52   3.74   1.20   0.46   1.71   3.88   8.18   3.91  10.65   3.08   0.08   2.31   0.81   1.24   0.00   2.52  11.06   7.22 -99.99
1936  7    8.39   8.34   1.03   0.33   2.36   4.31   7.71   4.05  13.96   7.21   4.15  12.45   2.08  11.05   2.24   1.54   4.60   8.10   1.75   1.03   1.30   5.66   7.09   4.18   2.55   1.41   1.98   3.71   1.39   3.54   2.62
1936  8    4.56   1.98   1.09   0.74   3.54   5.13   0.05   0.12   0.38   1.65   1.53   0.50   0.25   0.96   0.75   0.04   0.85   1.22   3.70   0.24   0.04   0.00   0.02   0.05   0.00   0.00   0.00   0.03   0.00   0.01   0.06
1936  9    1.19   1.64   9.67   9.72   4.17   6.75   4.52   0.58   4.26   1.02   3.08   9.46   0.52   4.70   2.79   0.39   0.15   0.19   0.06   9.79   0.95   0.03   0.00   6.37   7.84   1.83   3.69   0.57   0.15   0.17 -99.99
1936 10    0.15   0.03   0.00   0.17   0.31   0.22   0.22   0.47   1.08   0.43   0.16   0.30   2.69   1.02   0.11   0.33   3.67   5.14   2.91   0.30   0.32   0.10   1.73  11.46   4.45   5.04   4.63   0.29   2.47   9.59   5.23
1936 11    2.38   2.56   4.28   4.24   1.42   9.05   8.78  13.57   3.63   2.84  18.96   6.49   1.59   2.20   6.46  12.68   5.46   0.79   0.03   0.03   0.03   0.05   0.03   0.07   0.65   0.19   0.77   0.39   4.58   0.63 -99.99
1936 12    3.81   2.40   1.33   5.74   4.14   0.80   1.93   3.17   0.15   0.14   1.43   2.97  17.78  14.19   4.83   2.03   9.59   2.46   0.28   0.31   0.60   2.14   0.16   0.09   0.33   0.16   0.00   2.82   2.21   0.75   8.56
1937  1    6.61   1.98   0.49   4.39  11.55   3.91   0.09   0.13   0.40   1.16   0.66   9.91   2.64   0.24   6.42   3.33   9.17  10.77   2.80   8.71   5.99   5.56   6.57   9.39   2.66   0.41   0.43   1.32   2.26   8.71   9.43
1937  2    1.01  10.52   6.10  10.03   0.47   2.86  16.54   5.61   1.66   1.42   0.10   9.12   1.96   1.05   7.44   4.80   1.39   4.11   3.25   1.78   8.89   0.88   2.33  10.22  12.91  10.84  10.09   4.71 -99.99 -99.99 -99.99
1937  3    1.43   1.05   0.78   0.57   3.33   7.14   2.31   0.75   0.86   9.15  10.82   5.56   8.59   5.64   0.95   9.96   7.39   3.04   1.84   1.91   1.64   1.93   0.89   1.56   3.26   1.93   0.40   0.11   0.03   0.00   0.00
1937  4    2.58   9.02   1.73   1.77   1.11   3.52   4.96   0.52   4.69   5.32   1.88   1.01   2.10   1.46   8.64  10.23   4.42   1.10   4.85   8.83   2.31   0.19   0.00   0.00   0.03   0.03   3.84   0.08   0.00   0.00 -99.99
1937  5    0.00   0.00   2.26   1.25   0.68   4.13   1.35   3.48   4.35   1.87  11.38   6.02   0.41   0.15   0.00   0.00   0.28   1.37   0.94  15.33   2.56   3.42   5.28   0.56   6.22   6.11   0.38   0.00   0.00   0.02   0.04
1937  6    0.43   0.33   2.11   0.63   0.53   0.55   1.12   1.36   0.49   5.38   2.40   6.32   6.49   0.86   0.23   0.68   0.62   3.22   3.72   1.13   0.03   1.96   0.06   0.02   0.00   0.00   0.02   0.59   0.83   1.65 -99.99
1937  7    0.48   0.15   2.25   1.46   2.84   2.38   1.31   1.95   5.49   1.21   3.18   0.67   0.07   1.37  19.19   0.57   0.07   0.74   4.70   0.61   4.90   4.85   2.89   1.73   0.39   0.03   0.14   0.06   0.00   0.00   0.00
1937  8    0.00   0.00   0.00   1.07   0.03   0.34   0.00   0.07   1.07   0.26   0.38   7.29   7.54  12.17   0.45   5.96   0.15   1.11   0.18   0.19   0.10   0.05   0.00   0.00   0.80   0.06   0.00   0.08   1.19   2.63   1.34
1937  9    2.72   1.03   0.37   0.52   1.47   0.54   0.99   0.30   8.02   0.29   0.16   5.60   3.75   2.29   5.12   6.01  11.01   6.18   4.07   0.35   0.56   0.39   0.15   2.76   0.88   0.10   0.26   0.00   0.00   0.58 -99.99
1937 10    1.47   0.42   0.03   0.00   0.00   0.29   0.30   0.10   0.03   0.17   0.15   0.02   0.00   0.01   0.00   0.00   0.00   0.01   0.05   0.54   1.38  13.94  17.16   9.38   7.31   1.55  15.48   2.03   6.94   1.70   6.46
1937 11    6.77   0.14   0.06   0.07   0.00   0.73   0.57   4.07   1.07   0.64   0.24   0.20   0.14   0.12   0.07   0.98   1.62   8.26   6.09   0.13   0.78   7.80   4.14   0.06   0.03   0.06   0.10   0.03   3.38   6.28 -99.99
1937 12    9.72  11.57   2.03  12.54   3.20   1.72   6.69   3.28   2.30  10.26   3.77   6.00   9.03   3.18   2.48   1.84   0.31   2.43   0.59   3.42   1.99   2.27   0.39   0.80   0.70   0.32   0.21   0.58   0.77   0.32   0.66
1938  1    0.85   1.55   0.59   0.93   0.36   3.91   3.02   8.25   4.75   3.10   9.80   8.53   3.07  12.19   6.45  10.52   0.00   3.11   0.47   2.08   0.52   0.42   0.35   2.30   3.11   5.87   5.13   5.79   6.72   2.30   6.46
1938  2    1.55   0.86   0.07   0.06   0.33   0.09   0.03   0.60   3.32   1.20   0.48   1.01   1.47   0.67   0.78   0.25   1.65   0.18   0.06   0.02   0.02   0.12   0.02   0.91   5.35   8.38   3.07   2.77 -99.99 -99.99 -99.99
1938  3    0.19   0.00   0.07   0.04   0.00   0.02   0.00   0.07   0.48   0.13   0.00   0.00   0.00   0.00   0.50   1.02   0.21   0.08   0.59   2.28   0.16   0.02   0.01   5.27   2.38   2.63   0.16   0.33   0.48   0.11   0.26
1938  4    0.19   3.07   0.11   0.40   0.14   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.05   0.20   0.05   0.00   0.07   0.47   0.47   0.30   0.22   0.04   0.13   0.14   0.73   0.76 -99.99
1938  5    0.64   0.79   2.62   0.03   0.00   0.00   0.00   0.00   0.51   0.00   0.57   3.72   1.46   3.08   3.31   1.37   5.94   2.51   0.46   0.14   0.09   0.29   1.34   1.01   2.00   2.68   6.67  11.20  11.43   2.18   7.91
1938  6   15.56   2.64   0.62   1.06   0.49   2.70   0.29   0.92   1.57   2.81   0.77   0.15   0.00   0.00   0.00   0.00   0.12   1.16   0.09   0.11   0.16   2.67   1.97   0.77   0.14   3.79   5.73   7.92   0.96   1.93 -99.99
1938  7    2.26   1.88   1.56   5.29   4.10  10.75   8.73   5.09   1.35   5.59   1.02   0.47   0.85   5.72   5.04   2.60   1.27   0.04   0.04   0.00   0.00   0.00   0.20   1.32   5.20   0.23   7.10   1.67   2.89   1.01   0.07
1938  8    2.56   0.00   0.89   8.12   3.03   1.96   9.67   3.95   4.06   3.45   2.80   7.03   0.47   0.00   2.28   1.53   0.99   3.76   4.11   1.37   2.95   5.08   0.40   3.01   1.34   0.17   5.17  11.94   0.24   0.74   0.47
1938  9    1.58   0.39   2.00   0.03   1.41   3.86   3.29   0.12   0.02   0.07   0.14   0.04   1.39   1.67   0.06   0.51   2.69   5.50   3.71   1.32   1.89   0.42   2.00   5.95   0.46   4.37   7.27   3.06   1.09   7.49 -99.99
1938 10    3.88  12.43  24.19   9.90   7.49   5.57   5.70  12.11   1.77   0.86   1.35  14.33   2.76   0.05   3.10   1.55   7.35   2.29   0.04   0.00   0.32   0.28   0.00   1.48   5.17   6.16   1.62   0.42   3.07   0.85   7.69
1938 11    2.05   0.91   3.39   1.02   0.37   0.50   0.51   2.01   0.11   0.07   4.29  10.38   5.22   0.19   1.40   1.48   0.55  10.69   7.64  11.29   2.45  10.23   3.89   4.68  19.21   1.66   9.36   1.49   4.85   7.04 -99.99
1938 12    4.91   2.49   0.15   8.84   1.16   1.56   1.58   2.79  14.34   4.77   4.91   0.98   6.96   0.78   7.92   5.33   0.45   0.18   2.32   2.78   7.09   4.71   0.97   0.51   2.36   4.08   0.24   1.41   4.89   1.69  13.04
1939  1    4.50   2.69   7.35   2.88   0.13  13.50   3.43   4.56   1.73  10.24   2.30   2.32   0.28  18.48  10.24   6.16  11.37   5.09   7.58   6.78   3.55   8.99   1.58   5.80  20.16   3.93   0.71   0.54   0.18   0.09   0.00
1939  2    0.00   0.00   0.00   0.14   0.25   0.60   4.96   5.19   3.99   0.50   1.46   1.68   0.21   0.07   0.61   0.34   2.01   1.34   0.04   0.05   4.65   8.86   1.93   1.21   4.28   0.97   6.51   5.98 -99.99 -99.99 -99.99
1939  3    3.25   0.59   1.10   9.14   0.70   1.18   1.61   4.77   0.11   0.40   6.28   0.20   0.24   0.28   0.42   2.41   0.43   1.18   0.22   0.12   6.64   2.94   1.08   2.49   1.53   0.59   5.86   4.29   0.41   0.17   0.02
1939  4    4.70   2.40   8.00   8.09   6.74   1.14   0.00   0.68   0.07   0.00   0.02   0.57   3.72   1.35   1.91   1.13   1.64   0.00   0.00   0.06   1.17   1.31   4.42   3.42   1.51   0.75   0.94   1.49   4.88  10.73 -99.99
1939  5    3.59   0.05   0.00   2.61   3.80   0.51   0.91   0.48   0.00   0.00   0.33   0.04   1.36   5.63   6.53   4.85   1.44   0.33   0.09   0.18   0.72   0.04   0.00   0.18   0.00   0.00   0.00   0.00   0.00   0.00   0.00
1939  6    0.00   0.00   0.00   0.00   0.00   0.00   0.48   0.24   0.01   3.74   3.88   1.38   1.41   4.77  12.42   3.92   1.85   4.54   5.05   3.28   3.19   2.50   1.14   1.96   0.66   0.24   2.45   2.75   0.56   3.11 -99.99
1939  7    1.22   1.26   0.19   6.13   4.97  13.40   2.94   5.66   0.97   0.02   0.02   0.22   5.68   5.34   5.30   3.57   2.74   7.91   8.51   5.08   5.53   2.16   3.30   2.68   2.64   0.11   2.16   6.38  12.18   1.29   2.65
1939  8    2.56  11.28   8.37   5.89   8.26   0.89   1.39   2.33   6.62   3.72   0.67   0.03   0.00   0.00   0.00   0.00   0.00   0.00   2.05   8.80   5.09   0.23   0.05   0.82   2.76   4.16   2.15   0.29   0.50   0.53   2.04
1939  9    3.05  14.65   2.59   0.40   0.00   0.05   0.16   0.06   0.22   3.94   0.69   1.41   1.02   0.45   1.10   0.23   0.00   0.35   0.13   0.41   1.45   0.39   0.10   0.04   0.00   0.28   0.05   0.00   0.00   0.30 -99.99
1939 10    1.00   0.93   0.24   7.10   5.69   0.96   0.56  12.47  13.79   5.55   7.78   4.52  16.06   5.00   7.94   1.13  10.91   2.00   1.61   0.02   0.11   0.22   2.79   1.81   1.36   5.21   3.46   1.73   6.10   2.26   3.00
1939 11    1.84   1.55   5.68   3.39  13.45   4.99   5.76   6.67   3.53   0.90   0.46   0.31   1.32   8.24   4.87   8.25   1.50  20.27   0.11   0.00   0.00  10.07  17.37   0.41  18.79  10.41   3.79   9.49   4.49   5.56 -99.99
1939 12    2.84   1.32  10.25   6.22   5.24   0.25   9.82  10.34   7.36   2.85   0.40   0.07   0.59   0.61   0.32   0.02   0.00   0.06   0.51   0.40   0.00   0.07   0.11   0.04   0.49   1.03   0.66   1.94   0.09   0.74   0.07
